OBJECTID,LEASE_NUMBER,BUS_ASC_NAME,IBLA_APPEAL_FLAG,LEASE_EXPIR_DATE,LEASE_STATUS_CD,LEASE_EFF_DATE,LEASE_EXPT_EXPIR,LEASE_STATUS_CHANGE_DT,LEASE_SECT_AREA,LEASE_SEGR_FLAG,LSE_STAT_EFF_DT,SERIAL_TYPE_CODE,SEGR_XREF_NUM,RGN_APPEAL_FLAG,PEND_LITIG_FLAG,ROYALTY_RATE,INITIAL_AREA,MINERAL_TYPE_CD,BID_SYSTEM_CODE,BID_AMOUNT,PRIMARY_TERM,SALE_DATE,SALE_NUMBER,CURRENT_AREA,ACRE_HECTARE_CD,MMS_REGION_CODE,PROT_NUMBER,PROT_NAME,BLOCK_NUMBER,AREA_CODE,AC_LAB,DATUM_CODE,TRACT_NUMBER,MMS_PLAN_AREA_CD,LEASE_IS_ACTIVE,NOTES,Shape__Area,Shape__Length
1546,Y00780,AMOCO,,1993/04/01 00:00:00+00,RELINQ,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1993/04/01 00:00:00+00,2028.77,N,1993/04/01 00:00:00+00,L,,,,12.5,2028.77,O&G,R 1/8,826000,10,1984/08/22 00:00:00+00,87,2028.77,H,Y,NR05-01,Dease Inlet                                                 ,1003,DI,DI1003,0,780,BFT,N,,0.00512407400037773,0.338584298205967
1547,Y00795,SOHIO,,1987/10/22 00:00:00+00,RELINQ,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1987/10/22 00:00:00+00,2117.29,N,1987/10/22 00:00:00+00,L,,,,12.5,2117.29,O&G,R 1/8,979000,10,1984/08/22 00:00:00+00,87,2117.29,H,Y,NR05-03,Teshekpuk                                                   ,37,TE,TE37,0,795,BFT,N,,0.00531621995014575,0.34031786054776
1548,Y00799,AMOCO,,1993/04/01 00:00:00+00,RELINQ,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1993/04/01 00:00:00+00,66.47,N,1993/04/01 00:00:00+00,L,,,,12.5,1082.1,O&G,R 1/8,480000,10,1984/08/22 00:00:00+00,87,1082.1,H,Y,NR05-03,Teshekpuk                                                   ,35,TE,TE35,0,799,BFT,N,,0.0029869048994442,0.409666771653201
1549,Y00817,TENNECO,,1994/10/31 00:00:00+00,EXPIR,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1994/10/31 00:00:00+00,1379.59,N,1994/10/31 00:00:00+00,L,,,,16.6666667,1379.59,O&G,R 1/6,1340000,10,1984/08/22 00:00:00+00,87,1379.59,H,Y,NR05-04,Harrison Bay                                                ,374,HB,HB374,0,817,BFT,N,,0.00334127729911415,0.319536440409394
1550,Y00881,EXXON,,1994/09/30 00:00:00+00,EXPIR,1984/10/01 00:00:00+00,1994/09/30 00:00:00+00,1994/09/30 00:00:00+00,0,N,1994/09/30 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,9090000,10,1984/08/22 00:00:00+00,87,2304,H,Y,NR06-04,Flaxman Island                                              ,722,FI,FI722,0,881,BFT,N,,0.0054827361000207,0.341173353722666
1551,Y00897,ARCO,,1986/10/24 00:00:00+00,RELINQ,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1986/10/24 00:00:00+00,0,N,1986/10/24 00:00:00+00,L,,,,12.5,204.9,O&G,R 1/8,81000,10,1984/08/22 00:00:00+00,87,204.9,H,Y,NR06-04,Flaxman Island                                              ,944,FI,FI944,0,897,BFT,N,,0.000613167051596974,0.153190706456602
1552,Y00906,AMOCO,,1990/06/04 00:00:00+00,RELINQ,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1990/06/04 00:00:00+00,0,N,1990/06/04 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1224000,10,1984/08/22 00:00:00+00,87,2304,H,Y,NR07-03,Barter Island                                               ,495,BI,BI495,0,906,BFT,N,,0.00554359565012419,0.343858190170027
1553,Y00943,ARCO,,1991/10/25 00:00:00+00,RELINQ,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1991/10/25 00:00:00+00,605.1,N,1991/10/25 00:00:00+00,L,,,,12.5,605.1,O&G,R 1/8,437000,10,1984/08/22 00:00:00+00,87,605.1,H,Y,NR07-03,Barter Island                                               ,890,BI,BI890,0,943,BFT,N,,0.00136092664979515,0.249426742272141
1554,Y00944,CONOCO,,1994/10/31 00:00:00+00,EXPIR,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1994/10/31 00:00:00+00,1888.63,N,1994/10/31 00:00:00+00,L,,,,12.5,1888.63,O&G,R 1/8,4220000,10,1984/08/22 00:00:00+00,87,1888.63,H,Y,NR07-03,Barter Island                                               ,891,BI,BI891,0,944,BFT,N,,0.00441145049808256,0.323159151429411
1555,Y00826,PLACID,,1994/10/31 00:00:00+00,EXPIR,1984/11/01 00:00:00+00,1994/10/31 00:00:00+00,1994/10/31 00:00:00+00,0,N,1994/10/31 00:00:00+00,L,,,,16.6666667,1162.52,O&G,R 1/6,533817,10,1984/08/22 00:00:00+00,87,1162.52,H,Y,NR06-03,Beechey Point                                               ,377,BP,BP377,0,826,BFT,N,,0.00268006879923632,0.301697371785503
1556,Y02217,CPAI,,2013/04/26 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2013/04/26 00:00:00+00,0,,2013/04/26 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,75725,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6414,U3,U36414,1,02217,CHU,N,,0.0058653405003497,0.358923609709861
1557,Y02218,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2302.345764,O&G,RS C3,112435,10,2008/02/06 00:00:00+00,193,2302.345764,H,Y,NR03-02,Posey                                                       ,6422,U3,U36422,1,02218,CHU,N,,0.0058567257510731,0.357863041497864
1558,Y02344,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2302.345764,O&G,RS C3,565100,10,2008/02/06 00:00:00+00,193,2302.345764,H,Y,NR04-01,Hanna Shoal                                                 ,6402,0F,0F6402,1,02344,CHU,N,,0.0058567257501636,0.357863041497864
1559,Y02378,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,5101135,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6120,U4,U46120,1,02378,CHU,N,,0.00565298080073262,0.348779856466137
1560,Y02377,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,251625,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6119,U4,U46119,1,02377,CHU,N,,0.0056525899508415,0.348789006153193
1561,Y02376,ENI,,2016/04/28 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/28 00:00:00+00,0,,2016/04/28 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,58777,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6109,U4,U46109,1,02376,CHU,N,,0.00564949584986607,0.348875271888709
1562,Y02375,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,5405826,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6108,U4,U46108,1,02375,CHU,N,,0.00564837235015148,0.348887328189973
1563,Y02390,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,11101125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6174,U4,U46174,1,02390,CHU,N,,0.00564038880020235,0.348200992631984
1564,Y02432,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,301125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-04,Solivik Island                                              ,6151,LI,LI6151,1,02432,CHU,N,,0.00564038880020235,0.348200992631984
1565,Y02389,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,12101135,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6173,U4,U46173,1,02389,CHU,N,,0.00564088259943674,0.348204900767395
1566,Y02388,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,12101125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6172,U4,U46172,1,02388,CHU,N,,0.00564098569884663,0.348212570399264
1567,Y02387,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,1902984,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6171,U4,U46171,1,02387,CHU,N,,0.00564093555021827,0.348214318421959
1568,Y02386,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,116273,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6170,U4,U46170,1,02386,CHU,N,,0.00564026795018435,0.34820983307433
1569,Y02385,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,251135,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6169,U4,U46169,1,02385,CHU,N,,0.00564054014921567,0.348229008198352
1570,Y02384,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,121125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6168,U4,U46168,1,02384,CHU,N,,0.00563998925008491,0.348211884086384
1571,Y02383,ENI,,2016/04/28 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/28 00:00:00+00,0,,2016/04/28 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,149905,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6158,U4,U46158,1,02383,CHU,N,,0.005636723999487,0.348323911690585
1572,Y02398,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,4101125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6224,U4,U46224,1,02398,CHU,N,,0.00562877820084395,0.347640929887168
1573,Y02433,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,301125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-04,Solivik Island                                              ,6201,LI,LI6201,1,02433,CHU,N,,0.00562877819902496,0.347640929887168
1574,Y02397,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,6101125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-03,Colbert                                                     ,6223,U4,U46223,1,02397,CHU,N,,0.0056288299992957,0.347644703609717
1575,Y00083,OXY PET,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,231000,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,231,SE,SE231,0,CI005,COK,N,,0.00368357145089249,0.257144745524624
1576,Y00084,PHILLIPS,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,48402432,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,274,SE,SE274,0,CI008,COK,N,,0.00367913619993487,0.256928440553215
1577,Y00085,EXXON,,1980/11/28 00:00:00+00,RELINQ,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1980/11/28 00:00:00+00,0,N,1980/11/28 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,4144152,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,275,SE,SE275,0,CI009,COK,N,,0.00367925200043828,0.256934703806961
1578,Y00086,MARATHON,,1981/12/29 00:00:00+00,RELINQ,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1981/12/29 00:00:00+00,0,N,1981/12/29 00:00:00+00,L,,,,16.6667,2304,O&G,R 1/6,77001984,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,318,SE,SE318,0,CI014,COK,N,,0.00367417664892855,0.256708157699945
1579,Y00087,HAMILTON,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,5062348.8,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,319,SE,SE319,0,CI015,COK,N,,0.00367365280089871,0.256694159271187
1580,Y00088,MURPHY,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,152064,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,354,SE,SE354,0,CI016,COK,N,,0.00367019369969057,0.256510777009336
1581,Y00089,DEPCO,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,253440,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,355,SE,SE355,0,CI017,COK,N,,0.00367064999954891,0.256532054945214
1582,Y00090,ARCO,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,41.127,2304,O&G,RBID,142848,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,356,SE,SE356,0,CI018,COK,N,,0.0036702575007439,0.256513978934861
1583,Y00091,AMOCO,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,41.7,2304,O&G,RBID,142848,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,357,SE,SE357,0,CI019,COK,N,,0.0036707352492158,0.25653648888729
1584,Y00092,TEX EASTERN,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,57.25125,2304,O&G,RBID,142848,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,358,SE,SE358,0,CI020,COK,N,,0.00367014500079677,0.256509467206688
1585,Y00093,AMOCO,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,41.7,2304,O&G,RBID,142848.88,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,362,SE,SE362,0,CI022,COK,N,,0.00366985670007125,0.256498097054938
1586,Y00094,MURPHY,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,175104,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,397,SE,SE397,0,CI024,COK,N,,0.00366586610107333,0.256300148012154
1587,Y00095,MURPHY,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,232704,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,398,SE,SE398,0,CI025,COK,N,,0.0036660938485511,0.256310737100121
1588,Y00096,ARCO,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,32.771,2304,O&G,RBID,142848,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,400,SE,SE400,0,CI027,COK,N,,0.00366615434995765,0.256313855357704
1589,Y00097,ARCO,,1982/11/30 00:00:00+00,EXPIR,1977/12/01 00:00:00+00,1982/11/30 00:00:00+00,1982/11/30 00:00:00+00,0,N,1982/11/30 00:00:00+00,L,,,,48.157,2304,O&G,RBID,997632,5,1977/10/27 00:00:00+00,CI,2304,H,Y,NO05-02,Seldovia                                                    ,401,SE,SE401,0,CI028,COK,N,,0.00366577750082797,0.256306388956721
1590,Y02049,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,1413641,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6563,KR,KR6563,1,02049,CHU,N,,0.00582796234994021,0.357054317980078
1591,Y02048,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,363038,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6562,KR,KR6562,1,02048,CHU,N,,0.00582815069992648,0.357082169903627
1592,Y02236,CPAI,,2013/04/26 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2013/04/26 00:00:00+00,0,,2013/04/26 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,61135,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6562,U3,U36562,1,02236,CHU,N,,0.00582815069901699,0.357082169903627
1593,Y02349,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,302798,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR04-01,Hanna Shoal                                                 ,6554,0F,0F6554,1,02349,CHU,N,,0.00582270455015532,0.35718399318082
1594,Y02065,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,451023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6623,KR,KR6623,1,02065,CHU,N,,0.00581661735031958,0.356391060697262
1595,Y02237,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,151023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6601,U3,U36601,1,02237,CHU,N,,0.00581661735031958,0.356391060697262
1596,Y02064,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,151023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6622,KR,KR6622,1,02064,CHU,N,,0.00581667585083778,0.356395384180664
1597,Y02238,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,151023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6602,U3,U36602,1,02238,CHU,N,,0.00581667584992829,0.356395384180664
1598,Y02239,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,151023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6605,U3,U36605,1,02239,CHU,N,,0.00581587629858404,0.356395215362913
1599,Y02063,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,377524,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6618,KR,KR6618,1,02063,CHU,N,,0.00581595929998002,0.356407388823872
1600,Y02240,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,151023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6606,U3,U36606,1,02240,CHU,N,,0.00581595930088952,0.356407388823902
1601,Y02062,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,11506926,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6617,KR,KR6617,1,02062,CHU,N,,0.00581588500062935,0.356413601763497
1602,Y02061,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,8506748,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6616,KR,KR6616,1,02061,CHU,N,,0.0058158479996564,0.356424025417221
1603,Y02241,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,171114,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6608,U3,U36608,1,02241,CHU,N,,0.00581584800056589,0.356424025417221
1604,Y02060,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,204149,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6615,KR,KR6615,1,02060,CHU,N,,0.00581520230116439,0.356428814880068
1605,Y02105,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,612330,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6854,KR,KR6854,1,02105,CHU,N,,0.00574570919980033,0.353580469882001
1606,Y02315,CPAI,,2013/04/26 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2013/04/26 00:00:00+00,0,,2013/04/26 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,355115,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6870,U3,U36870,1,02315,CHU,N,,0.00574570919980033,0.353580469882001
1607,Y01966,SHELL,,2016/03/30 00:00:00+00,RELINQ,2008/04/01 00:00:00+00,,2016/03/30 00:00:00+00,0,,2016/03/30 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,104326,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR02-02,Tison                                                       ,6871,TS,TS6871,1,01966,CHU,N,,0.00574578419946192,0.35361347522513
1608,Y02104,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,428549,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6853,KR,KR6853,1,02104,CHU,N,,0.00574578420037142,0.35361347522513
1609,Y01733,CONOCO,,2009/01/20 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2015/07/31 00:00:00+00,2009/01/20 00:00:00+00,0,,2009/01/20 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,71300,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR05-01,Dease Inlet                                                 ,6613,DI,DI6613,1,1733,BFT,N,,0.00581503455032362,0.35645139150036
1610,Y01734,CONOCO,,2009/01/20 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2015/07/31 00:00:00+00,2009/01/20 00:00:00+00,0,,2009/01/20 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,90100,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR05-01,Dease Inlet                                                 ,6614,DI,DI6614,1,1734,BFT,N,,0.00581487329873198,0.356427946921524
